ToRouter0,ToRouter1,ToRouter2,ToRouter3,ToRouter4,ToRouter5,ToRouter6,ToRouter7,ToRouter8,ToRouter9,ToRouter10,ToRouter11,ToRouter12,ToRouter13,ToRouter14,ToRouter15,Applications (Label Classes)
41,4.0,12935.0,25.0,8.0,4.0,1318.0,4.0,6.0,3.0,3.0,3.0,3.0,7.0,8.0,8.0,ferret
54,6.0,6933.0,23.0,5.0,3.0,1361.0,2.0,5.0,2.0,3.0,1.0,5.0,4.0,9.0,9.0,ferret
50,6.0,1291.0,24.0,5.0,5.0,1276.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,9.0,ferret
44,4.0,1041.0,42.0,5.0,2.0,1271.0,4.0,2.0,2.0,5.0,3.0,3.0,6.0,2.0,7.0,ferret
251,103.0,1295.0,82.0,104.0,59.0,2607.0,33.0,49.0,74.0,30.0,26.0,62.0,88.0,90.0,104.0,ferret
59,4.0,1061.0,14.0,7.0,4.0,10288.0,3.0,6.0,6.0,4.0,6.0,5.0,5.0,10.0,10.0,ferret
18,0.0,2762.0,6.0,2.0,0.0,13857.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,3.0,ferret
49,4.0,4293.0,15.0,10.0,4.0,8698.0,6.0,3.0,4.0,4.0,2.0,4.0,3.0,18.0,5.0,ferret
62,7.0,5430.0,13.0,7.0,9.0,6296.0,6.0,7.0,7.0,6.0,5.0,7.0,8.0,10.0,10.0,ferret
44,5.0,4289.0,12.0,6.0,5.0,5807.0,6.0,3.0,4.0,6.0,4.0,4.0,5.0,11.0,10.0,ferret
21,1.0,2715.0,7.0,0.0,0.0,5284.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,11.0,ferret
26,5.0,841.0,9.0,3.0,3.0,3036.0,2.0,5.0,3.0,4.0,1.0,2.0,4.0,14.0,3.0,ferret
33,3.0,732.0,15.0,2.0,1.0,1852.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,16.0,6.0,ferret
53,4.0,1058.0,15.0,4.0,2.0,1876.0,3.0,2.0,2.0,6.0,2.0,2.0,4.0,8.0,7.0,ferret
20,4.0,5901.0,12.0,4.0,3.0,1768.0,1.0,1.0,5.0,2.0,6.0,2.0,3.0,9.0,7.0,ferret
18,3.0,12671.0,3.0,2.0,2.0,1719.0,1.0,1.0,2.0,1.0,1.0,6.0,4.0,9.0,6.0,ferret
34,4.0,13546.0,13.0,4.0,2.0,1732.0,1.0,2.0,2.0,2.0,2.0,3.0,6.0,9.0,4.0,ferret
51,3.0,7177.0,14.0,6.0,3.0,1746.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,12.0,7.0,ferret
45,5.0,1712.0,10.0,4.0,4.0,1717.0,4.0,3.0,5.0,4.0,3.0,5.0,6.0,7.0,8.0,ferret
53,4.0,693.0,11.0,7.0,5.0,1699.0,2.0,5.0,4.0,2.0,1.0,3.0,5.0,9.0,7.0,ferret
238,94.0,1400.0,95.0,113.0,71.0,3633.0,47.0,53.0,66.0,26.0,27.0,72.0,96.0,80.0,107.0,ferret
55,3.0,1066.0,15.0,5.0,4.0,11537.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,10.0,ferret
21,2.0,1515.0,14.0,1.0,1.0,16514.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,ferret
50,4.0,3180.0,21.0,5.0,5.0,10663.0,3.0,4.0,2.0,4.0,5.0,5.0,5.0,8.0,24.0,ferret
70,8.0,5449.0,24.0,7.0,10.0,8792.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,6.0,9.0,ferret
47,4.0,5396.0,25.0,7.0,7.0,7021.0,4.0,7.0,3.0,5.0,3.0,3.0,7.0,8.0,12.0,ferret
23,1.0,4032.0,12.0,0.0,0.0,5162.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,7.0,8.0,ferret
37,2.0,1830.0,16.0,2.0,2.0,1879.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,5.0,ferret
40,4.0,1167.0,18.0,5.0,3.0,878.0,0.0,2.0,4.0,3.0,5.0,2.0,4.0,6.0,5.0,ferret
47,4.0,1422.0,22.0,4.0,3.0,915.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,7.0,ferret
