ToRouter0,ToRouter1,ToRouter2,ToRouter3,ToRouter4,ToRouter5,ToRouter6,ToRouter7,ToRouter8,ToRouter9,ToRouter10,ToRouter11,ToRouter12,ToRouter13,ToRouter14,ToRouter15,Applications (Label Classes)
4248,4160,21,4179,2725,3954,14,15,10,1328,1387,15,14,19,20,1624,ferret
3829,3146,10,4210,2417,2777,7,10,9,1158,1109,8,12,15,15,1529,ferret
3847,2759,9,4105,2347,2636,7,10,6,1158,1225,8,10,11,11,1624,ferret
4324,2656,39,3830,2920,2537,31,21,21,1218,1730,28,30,22,34,1921,ferret
4244,2576,68,3746,3291,2526,58,48,44,1420,1780,70,50,52,41,1836,ferret
3978,2564,10,3739,2765,2521,5,7,7,1182,1460,8,12,15,13,1705,ferret
4169,2596,15,3723,2968,2545,8,10,10,1364,1513,11,14,20,15,1774,ferret
4160,2636,22,3849,3002,2603,15,18,14,1306,1412,15,23,23,22,1801,ferret
4185,2551,27,3698,2571,2482,23,23,18,1584,1270,21,23,22,21,1795,ferret
5005,2783,39,3869,2939,2622,17,14,26,2332,1667,52,47,20,50,2043,ferret
12247,7682,5989,8906,10920,8644,4862,4838,4966,9345,7974,4837,4959,4930,5012,9440,ferret
5432,3223,934,4894,5839,4382,36,39,45,1942,2669,44,43,42,45,3115,ferret
5380,3894,975,3907,6316,5271,28,24,30,1974,1865,28,34,38,37,3125,ferret
5358,3109,1024,4715,5527,4499,38,39,40,1795,2804,43,40,50,45,3111,ferret
5445,2345,1045,3488,7442,3575,38,42,40,1771,1321,37,44,46,38,3172,ferret
5634,2850,995,3577,7133,4181,43,40,44,2013,1473,44,49,48,46,3270,ferret
5371,3667,907,3877,6601,3038,17,26,24,1915,3549,20,27,27,21,3147,ferret
5136,2961,864,4443,5467,2225,9,14,19,1725,1904,12,13,14,11,3020,ferret
5319,2537,975,3891,4982,2013,16,20,19,1722,1802,17,20,20,17,3091,ferret
5602,2484,1069,3636,6433,1992,50,49,57,1763,4336,49,66,58,70,3283,ferret
5453,2380,1117,3603,7249,1994,85,92,86,1959,3916,87,91,93,70,3165,ferret
5186,2358,971,3531,5902,1945,15,23,21,1745,2798,13,18,18,17,3077,ferret
5256,2369,954,3532,6353,1998,18,23,24,1746,1939,19,21,23,23,3118,ferret
5257,2357,886,3568,6684,2630,18,25,25,1880,2476,23,21,24,24,3242,ferret
5388,2301,921,3458,6747,2879,24,27,36,1767,1807,25,26,33,31,3204,ferret
5575,2364,991,3477,6443,2817,33,34,45,2762,2820,48,51,47,49,3322,ferret
1252,1119,1010,1145,1261,1076,1007,1048,2942,1029,1292,989,1031,1080,1147,1119,ferret
98,19,8,30,45,10,11,19,1911,8,164,6,10,9,17,21,ferret
35,18,2,23,41,6,4,16,1900,1,177,3,4,2,8,15,ferret
91,15,4,28,30,11,9,24,1908,5,206,7,10,8,12,25,ferret
67,17,2,34,26,7,7,32,1906,6,180,5,6,7,13,20,ferret
72,16,4,27,37,5,8,20,1905,6,235,5,6,7,14,21,ferret
27,13,3,27,28,5,5,18,1903,2,166,1,3,4,10,16,ferret
33,19,1,33,23,6,5,11,1898,4,143,3,4,6,14,23,ferret
44,18,2,33,43,4,12,16,1899,5,155,2,3,4,11,18,ferret
40,17,2,37,32,4,6,13,1897,1,217,3,2,4,8,11,ferret
21,16,2,34,28,8,8,16,1897,3,163,4,3,5,16,19,ferret
21,13,1,28,15,6,4,9,1892,4,178,1,3,6,8,16,ferret
46,12,2,38,29,4,8,37,1905,5,313,5,6,8,14,19,ferret
74,17,5,44,31,5,15,13,1908,6,303,4,3,7,20,27,ferret
102,14,6,37,30,9,10,60,1900,7,170,5,7,11,16,23,ferret
84,21,4,57,25,8,11,33,1910,6,278,7,5,8,20,20,ferret
12689,8293,8836,9565,11964,8288,5766,5671,5482,10971,7405,5655,5799,5973,5766,8156,ferret
5494,2681,2934,4407,6314,3142,65,64,47,3007,917,57,71,66,61,1408,ferret
5284,7044,2971,4434,7907,6066,65,59,55,2926,958,54,69,58,57,1443,ferret
5120,4928,3018,4059,5892,7015,66,68,55,2805,995,64,69,62,59,1343,ferret
5078,2299,2876,3748,7540,3330,60,49,45,2938,960,54,63,56,55,1436,ferret
5462,3443,3023,3475,8380,3496,67,67,62,3070,966,69,84,84,69,1807,ferret
5260,4073,2919,3630,6565,5217,42,38,40,3060,909,33,41,46,36,1515,ferret
4892,2203,2777,4187,5405,6713,25,21,26,2869,813,19,24,30,23,1225,ferret
4655,1951,2765,3627,5384,929,32,26,28,2912,836,24,36,37,31,1233,ferret
5005,1928,2891,3373,5868,883,68,62,57,2923,939,73,74,65,63,1438,ferret
5316,1926,3071,3376,7690,976,124,110,77,3135,941,115,140,129,102,1477,ferret
5158,1850,2914,3291,5876,943,29,27,29,2962,780,25,29,42,30,1433,ferret
5530,1930,2802,3328,6200,928,38,34,34,2911,875,32,37,45,34,1691,ferret
5599,1927,2873,3398,6335,1223,36,36,38,2912,867,34,45,50,41,1858,ferret
5435,1835,2758,3249,5088,2018,50,39,41,2959,880,40,48,54,45,2123,ferret
5939,2049,2923,3506,5052,1905,69,60,49,3900,1209,105,76,63,57,1473,ferret
12251,9045,9260,10437,8357,9300,5779,6110,5750,9669,8338,5400,5411,5851,5450,7909,ferret
6005,3511,3080,4769,2054,3408,157,433,62,2803,2589,45,44,52,48,2081,ferret
5955,5652,3030,4471,2531,3147,166,384,59,2642,1599,36,47,43,47,2367,ferret
6239,3796,3164,5293,1863,2930,154,373,54,2812,2238,42,39,43,46,2120,ferret
6261,2464,3182,4007,2873,2980,199,472,56,2465,1224,38,45,40,43,2135,ferret
6368,2787,3190,4056,3346,3225,182,490,59,2728,1541,43,44,46,44,2202,ferret
5257,3455,3081,4071,2368,3457,127,384,38,2625,2065,19,26,38,36,2384,ferret
5281,2834,2921,4225,1933,3198,143,377,40,2617,2382,23,23,29,37,1827,ferret
5863,2593,3010,4250,1861,3117,112,322,31,2861,1443,20,24,32,31,1936,ferret
5958,2458,3045,4089,1964,2961,170,451,144,2418,3577,60,57,54,61,2024,ferret
6063,2379,3122,3866,2810,2935,206,489,118,2898,4133,86,85,92,81,2254,ferret
5733,2416,3040,3846,2317,2941,113,342,30,2596,2696,18,24,33,30,1810,ferret
5510,2496,3050,3893,2634,3004,118,423,33,2472,2782,16,22,36,36,1551,ferret
5746,2505,3095,4044,2631,3138,132,469,38,2578,2340,25,30,39,42,2358,ferret
4634,2343,2960,3838,2162,2924,142,473,40,2513,1668,24,31,39,40,2472,ferret
5265,2670,3339,4216,2264,3176,190,563,71,3255,3321,72,53,42,42,2255,ferret
12307,8008,5858,8149,7940,7413,5766,6509,5170,8056,6776,4743,4735,4900,4797,6692,ferret
8842,3030,406,2805,2248,4319,433,1503,28,2825,1100,30,32,42,35,2327,ferret
8431,4480,454,3748,2272,7259,518,2045,47,2773,935,44,47,48,52,2673,ferret
9016,3580,451,2718,2259,4142,473,1693,40,3017,1038,32,38,45,35,2483,ferret
11600,2381,424,2400,2260,3292,521,1780,38,3071,812,30,26,35,35,2893,ferret
8099,2729,458,2898,2268,4738,487,2387,30,2071,816,30,28,41,34,2480,ferret
6312,3969,445,3244,2282,3346,476,2085,42,3077,1126,36,40,48,61,2907,ferret
6709,3531,421,2573,2308,2035,490,1576,41,2756,898,44,42,46,53,1556,ferret
8061,2567,395,2557,2219,1860,420,1267,16,2639,841,16,19,19,21,1732,ferret
10830,2427,439,2429,2232,1797,442,1723,44,3057,1399,32,33,42,35,2879,ferret
9938,2447,568,2435,2337,1882,536,2149,100,2785,1898,99,90,110,92,2560,ferret
7230,2372,395,2307,2214,1787,386,1410,17,2328,1017,16,15,19,20,1829,ferret
7661,2469,382,2343,2239,1812,504,1175,22,2356,1133,24,17,26,24,2736,ferret
5325,2461,419,2406,2262,1871,440,1231,25,2898,1057,21,23,26,29,3624,ferret
4310,2349,439,2326,2249,1769,522,1242,25,2508,878,21,20,27,26,2841,ferret
4902,2439,425,2448,2356,1821,596,1243,26,2265,1229,27,25,29,26,1585,ferret
4990,5492,2238,4045,4650,5046,2418,3896,2214,5871,3726,3429,2215,2269,2300,2659,ferret
3063,4211,22,2532,1654,3032,24,2029,15,4789,1195,837,29,16,16,410,ferret
3018,4920,20,6117,1709,6538,31,6314,20,6541,1183,880,31,13,22,435,ferret
3138,4073,23,3503,1649,3123,28,3289,15,4155,1215,873,29,16,15,415,ferret
5025,3261,29,2419,1704,2982,31,2727,25,6330,1027,1065,41,22,26,415,ferret
2896,3485,36,3398,1678,4740,29,5461,22,7454,1050,992,38,20,30,438,ferret
2155,3532,34,3021,1667,3693,40,4205,32,7807,1279,826,37,26,21,433,ferret
2490,3700,33,1819,1644,2541,45,2453,37,4060,1052,929,85,23,59,405,ferret
2965,3278,13,1671,1655,2168,17,1699,14,3776,1066,799,24,14,13,386,ferret
3818,3116,19,1609,1644,2121,28,2240,19,4762,1337,823,26,10,16,414,ferret
3895,3025,43,1627,1752,2136,48,7324,24,7008,1481,922,43,29,35,449,ferret
3080,3057,21,1604,1712,2171,15,2661,19,4067,1156,759,41,16,56,405,ferret
3053,3045,14,1599,1679,2096,15,1069,13,4083,1264,940,39,12,34,401,ferret
1904,3068,15,1564,1653,2103,14,695,12,5302,1138,798,26,12,18,406,ferret
1601,2978,14,1558,1676,2090,15,845,11,6098,1170,1040,49,13,14,414,ferret
1868,2991,25,1581,1692,2062,28,1057,18,3888,1246,1023,53,16,18,417,ferret
3964,4596,1959,4181,2511,4980,2046,4960,2143,2953,4539,2805,2193,2007,2281,2134,ferret
1507,3248,6,2215,194,3574,10,2183,6,1394,2449,440,56,7,14,9,ferret
1475,3775,8,6669,210,5295,11,2784,11,2658,1563,476,79,11,8,7,ferret
1551,3314,10,3687,175,3946,11,2324,8,719,2292,484,61,15,18,11,ferret
1611,2387,16,2572,262,3726,16,2417,22,1979,1209,670,97,12,29,18,ferret
1604,2510,13,4456,231,4030,15,2652,13,2298,1333,574,72,8,35,20,ferret
1503,3978,10,3887,140,3193,11,2526,4,2883,2191,417,56,8,13,9,ferret
1575,3156,42,2182,310,2667,31,1985,31,1150,1774,653,104,21,74,56,ferret
1572,2622,4,2047,187,2493,5,2052,4,937,1599,439,50,6,8,7,ferret
1449,2431,10,1968,201,2358,10,1971,5,1120,3505,410,55,6,12,11,ferret
1421,2398,22,1953,251,2474,27,2207,14,2613,3533,498,102,22,27,22,ferret
1518,2460,23,1927,319,2464,14,2388,13,806,3082,342,80,13,53,29,ferret
1540,2437,9,1933,189,2532,15,2187,9,920,2107,475,85,8,29,16,ferret
1487,2423,5,1914,151,2415,7,2069,6,1220,2014,420,63,6,10,5,ferret
1628,2359,8,1930,187,2379,7,2233,7,1480,1480,590,104,10,12,13,ferret
1572,2346,16,1917,224,2404,17,2230,16,1026,2123,619,90,15,20,10,ferret
3801,3758,2241,4030,2521,6036,2128,3845,2134,3135,4901,3229,2452,2106,2413,2220,ferret
1216,2817,10,1402,106,3806,10,3290,9,572,2440,598,211,11,18,12,ferret
1142,3766,10,3230,142,3701,6,8600,6,621,1731,590,264,11,14,18,ferret
1198,3361,18,1778,171,3643,17,4300,14,660,2362,750,284,12,53,47,ferret
1188,2839,19,1546,192,3450,16,4287,18,614,862,836,312,21,32,23,ferret
1160,2353,16,1829,155,3422,20,4985,15,621,803,620,242,14,11,14,ferret
1082,2192,6,1653,107,3621,5,3619,9,654,2489,466,176,13,11,16,ferret
1115,1619,29,1351,141,3607,23,1822,33,539,1449,495,175,24,44,34,ferret
1085,1312,7,1348,142,3527,3,1646,4,566,1753,559,202,7,9,9,ferret
1180,1305,28,1450,137,3689,19,1603,31,536,3933,558,272,15,47,33,ferret
1136,1247,20,1350,172,3804,25,1583,20,604,3838,597,198,19,23,18,ferret
1128,1281,27,1408,244,3687,18,1598,20,647,2773,493,348,19,48,39,ferret
1083,1245,19,1387,167,3536,7,1588,15,632,2920,699,243,13,32,21,ferret
1071,1270,9,1361,126,3346,5,1602,7,541,2561,509,189,10,15,14,ferret
1268,1211,10,1422,131,3394,7,1567,9,573,1886,765,319,10,16,18,ferret
1160,1217,15,1463,136,3340,18,1565,20,636,2799,691,330,17,24,27,ferret
5594,5678,3365,4480,3886,6458,3278,5355,3218,5459,4283,6259,4600,5717,3663,3537,ferret
1710,2997,19,611,258,2558,18,2243,20,2047,795,2329,569,1367,25,24,ferret
1682,4399,8,698,304,2589,14,6575,10,2094,887,2441,735,1479,15,14,ferret
1762,3629,42,712,266,2618,27,3112,34,2058,844,2402,790,1569,71,48,ferret
1747,3067,28,775,322,2746,23,2650,41,2080,860,2537,873,1727,57,38,ferret
1701,3012,49,739,321,2725,40,4456,42,2197,893,2728,819,1585,63,53,ferret
1643,3945,12,636,173,2639,14,4280,16,2075,911,2386,449,1393,18,20,ferret
1686,2723,49,634,223,2555,54,2302,43,2094,828,2227,455,1366,54,64,ferret
1612,2303,4,597,250,2593,10,2120,6,2033,836,2414,641,1343,12,12,ferret
1624,2217,50,591,258,2592,49,2051,37,2000,832,2406,621,1525,62,60,ferret
1627,2153,50,678,356,2665,37,2013,38,2122,953,2532,646,1547,44,48,ferret
1661,2214,46,726,429,2689,32,2004,42,2156,800,2345,724,1498,62,49,ferret
1765,2240,51,745,349,2925,30,1998,52,2195,932,2620,620,1708,80,42,ferret
1756,2241,39,825,326,2690,26,2002,41,2169,781,2652,883,1537,81,54,ferret
1838,2124,13,688,233,2696,17,1945,15,2045,900,2511,737,1866,16,16,ferret
1774,2122,16,805,281,2820,25,1949,21,2091,851,2606,750,1833,25,28,ferret
6167,6009,3818,3929,4394,4320,3662,5360,3195,3490,4856,5512,5191,7471,5128,4281,ferret
1862,4233,99,226,593,453,84,3587,11,230,1512,1511,1412,3424,812,426,ferret
2046,4706,167,350,742,474,275,5301,12,273,1226,1747,1547,3517,1204,638,ferret
2050,3782,305,291,689,526,196,6183,24,300,1518,1858,1536,3509,1089,567,ferret
2248,2577,415,494,812,558,437,6965,13,295,823,2095,1601,3591,1381,634,ferret
2454,2799,360,480,936,617,311,3729,26,337,906,2124,1658,3665,1324,815,ferret
2027,3300,337,340,886,491,228,2172,15,237,1382,1905,1445,3508,1135,518,ferret
2137,3340,258,269,761,593,171,1630,41,232,1056,1827,1413,3425,1000,565,ferret
1898,2710,207,256,700,391,116,1480,5,225,910,1893,1446,3641,981,399,ferret
1840,2582,157,253,725,428,111,1466,44,246,2104,1830,1501,3634,988,464,ferret
2067,2550,347,413,915,567,278,1529,65,327,1764,2114,1725,3746,1203,594,ferret
2081,2580,275,364,744,560,245,1502,30,304,1537,1759,1689,3637,1093,584,ferret
2084,2614,321,305,742,494,330,1494,33,284,1307,2060,1574,3618,1246,577,ferret
1973,2591,187,307,745,465,179,1469,30,326,1616,1825,1537,3596,1186,569,ferret
2204,2558,472,462,971,584,456,1440,41,346,1604,2052,1767,3696,1247,706,ferret
2410,2603,512,415,901,763,386,1696,19,328,1673,1986,1725,3846,1414,696,ferret
1299,1116,999,1057,1042,1033,955,1021,2913,1005,985,963,1007,1056,1080,1076,ferret
115,14,9,5,9,9,7,14,1895,7,6,6,6,7,9,13,ferret
58,4,2,7,4,3,4,9,1891,4,3,1,3,5,4,3,ferret
93,10,8,10,8,7,8,14,1888,5,7,4,8,8,10,8,ferret
68,7,4,6,5,6,2,16,1892,4,6,3,4,5,6,5,ferret
72,9,4,9,10,5,6,15,1887,2,6,1,3,5,2,6,ferret
25,4,2,7,6,2,2,10,1886,3,4,1,2,4,4,6,ferret
64,6,6,8,19,5,4,13,1881,6,3,4,8,4,14,8,ferret
51,3,2,8,4,3,3,6,1889,4,4,2,1,2,3,3,ferret
55,8,5,8,7,5,2,8,1887,4,6,1,4,3,7,4,ferret
37,9,5,12,7,6,4,10,1889,4,8,5,6,4,7,9,ferret
28,5,3,5,5,2,1,10,1887,3,4,2,4,6,5,4,ferret
54,12,4,13,11,6,4,9,1903,4,4,4,4,4,6,8,ferret
83,9,4,7,9,6,4,8,1894,5,6,4,8,6,10,10,ferret
95,9,7,9,9,6,5,14,1902,7,6,6,8,8,10,13,ferret
103,7,6,5,9,7,3,18,1894,5,4,4,6,7,8,9,ferret
4298,1155,1045,1098,972,1078,883,954,5474,978,2783,893,925,999,1016,1222,ferret
248,83,64,45,23,54,8,48,3818,37,1507,41,37,44,30,41,ferret
210,99,40,45,5,46,2,42,3523,27,957,23,23,18,22,24,ferret
228,102,51,35,9,42,3,40,2901,36,1198,27,26,32,29,47,ferret
230,144,60,51,8,43,6,44,3121,39,862,38,31,32,29,40,ferret
236,139,62,52,5,48,6,53,3365,43,1145,29,20,27,20,36,ferret
152,96,40,45,2,34,2,32,3178,30,1506,13,11,11,15,22,ferret
158,78,53,39,12,44,2,31,2902,37,944,32,24,26,26,29,ferret
365,181,226,134,34,144,27,128,2785,120,1091,109,124,117,155,153,ferret
172,86,47,40,5,43,3,28,2982,27,1453,21,17,23,14,30,ferret
162,263,74,58,29,58,13,39,3772,44,2045,33,30,26,28,33,ferret
134,66,45,52,5,39,3,26,2833,28,1194,12,22,21,15,30,ferret
154,94,50,51,8,42,2,40,2964,39,1463,24,18,29,20,35,ferret
198,83,55,50,8,47,4,41,2931,38,1193,34,30,36,30,36,ferret
209,63,53,46,11,44,7,38,3180,25,880,27,24,27,24,39,ferret
336,81,58,74,11,54,7,47,3523,47,1424,29,19,27,24,28,ferret
1997,1348,1187,1312,1313,1304,1209,1279,4979,1233,3002,1719,1193,1245,1312,1490,ferret
474,11,20,20,34,27,25,31,3388,27,2045,304,22,25,23,20,ferret
389,9,2,12,19,12,22,15,3079,13,1197,247,22,16,13,18,ferret
463,11,10,18,37,29,27,31,2740,29,1658,297,20,30,22,25,ferret
445,16,10,20,37,44,42,36,2788,32,960,358,23,34,28,26,ferret
431,14,11,15,37,33,38,44,2993,34,1031,304,26,24,39,36,ferret
386,13,4,13,20,20,21,23,2895,17,1990,261,10,18,16,16,ferret
424,15,11,21,38,29,26,30,2605,30,1366,268,23,24,32,25,ferret
465,65,28,37,118,122,106,125,2562,111,1366,559,126,119,129,129,ferret
397,13,6,24,29,26,24,24,2669,26,2683,238,19,30,29,27,ferret
390,14,21,29,38,24,31,35,3130,35,3621,315,30,30,34,36,ferret
377,15,13,15,30,22,16,34,2694,17,1795,253,27,17,23,21,ferret
375,11,9,17,26,25,25,31,2646,23,1928,242,19,24,24,21,ferret
406,12,14,17,34,29,27,28,2642,30,1857,288,26,26,29,25,ferret
445,14,11,17,31,22,19,24,2846,23,1356,278,17,22,19,27,ferret
550,14,14,18,27,27,24,19,3102,25,2231,305,22,23,29,17,ferret
2710,1781,1697,1800,1780,1769,1697,1742,3597,1739,1683,1707,1730,1737,1756,1770,ferret
826,12,15,18,18,15,16,17,1874,11,26,16,14,12,14,16,ferret
781,6,8,5,5,8,0,4,1854,4,16,7,6,6,12,11,ferret
839,14,11,11,11,13,8,9,1863,8,20,9,12,9,12,13,ferret
823,11,15,13,10,14,9,11,1861,11,26,10,14,13,19,18,ferret
817,13,10,10,8,10,6,6,1850,5,22,9,9,8,10,10,ferret
776,7,8,10,7,8,2,7,1850,8,19,8,5,4,11,9,ferret
812,19,20,19,22,18,19,17,1861,24,37,22,20,19,22,24,ferret
792,11,8,12,8,14,12,10,1858,12,26,15,7,9,14,12,ferret
813,20,19,17,20,18,21,18,1866,18,43,19,21,18,20,20,ferret
787,40,40,40,37,47,26,32,1871,33,47,29,28,36,32,37,ferret
782,12,12,15,15,19,6,8,1858,9,23,14,12,17,14,17,ferret
798,11,11,10,12,11,8,7,1863,9,18,11,10,14,9,10,ferret
795,7,5,9,7,7,6,5,1864,6,19,9,10,8,12,12,ferret
797,9,10,14,12,11,8,9,1866,7,19,13,10,14,13,16,ferret
812,8,7,10,10,11,6,7,1862,6,15,9,9,12,10,13,ferret
3195,2069,1988,2039,2057,2017,1947,1982,4198,2010,2289,2594,1968,2013,2029,2068,ferret
1052,16,32,27,45,14,22,17,2161,24,151,312,14,22,14,20,ferret
988,16,12,12,27,9,11,8,2127,9,143,268,10,6,7,9,ferret
1030,12,24,16,26,10,12,12,2002,17,181,306,12,12,12,11,ferret
1030,18,27,18,30,14,13,14,2049,14,175,386,17,12,14,11,ferret
1019,8,29,9,31,7,10,7,2090,12,184,378,8,8,9,9,ferret
989,10,10,7,15,4,10,8,2012,7,174,308,8,7,4,8,ferret
1014,21,33,29,44,21,20,23,1995,19,150,326,18,13,21,19,ferret
1023,31,114,25,111,23,20,27,1986,27,197,419,37,27,35,36,ferret
1025,18,27,26,39,21,20,20,2012,24,156,271,22,19,23,25,ferret
1025,49,51,48,66,63,47,39,2169,54,185,438,45,47,54,53,ferret
1007,35,31,24,56,26,14,25,2120,18,238,312,30,24,23,15,ferret
997,12,21,11,22,9,11,12,2022,11,160,287,12,9,9,7,ferret
1024,12,25,12,30,9,10,9,2032,12,159,325,14,11,10,13,ferret
1029,15,22,8,27,14,10,11,2050,14,151,296,15,9,13,14,ferret
1050,14,27,13,23,11,11,10,2124,11,180,337,8,7,12,10,ferret
4039,2590,2395,2578,2433,2490,2429,2481,7276,2445,4577,6262,2392,2434,2486,2713,ferret
1292,57,22,60,26,39,43,31,3806,35,2351,2039,34,26,34,33,ferret
1221,53,10,43,12,20,42,17,3557,27,1178,2142,18,15,23,23,ferret
1290,50,14,53,20,31,47,36,3134,36,1810,2053,24,30,30,27,ferret
1258,48,15,59,14,34,58,29,3360,37,703,2420,25,25,31,32,ferret
1267,69,10,48,14,37,39,41,3601,45,760,2765,31,28,32,38,ferret
1217,41,10,49,9,19,20,13,3244,27,2823,2136,15,17,23,25,ferret
1265,58,13,65,24,30,46,31,2672,46,1411,2173,30,31,35,31,ferret
1399,225,63,178,98,154,116,158,2808,195,1503,2904,174,119,173,185,ferret
1250,60,15,62,24,31,47,32,2845,34,3784,1871,42,34,39,39,ferret
1226,82,51,96,63,47,62,70,3576,70,3924,2256,54,52,51,67,ferret
1211,89,36,65,80,38,28,65,3549,27,2024,2111,35,23,46,38,ferret
1218,45,9,68,10,27,55,26,3209,36,2489,2228,23,30,30,30,ferret
1247,62,15,68,13,29,38,27,3130,35,1973,2299,18,17,32,26,ferret
1268,47,9,49,9,29,66,26,3174,36,1345,2121,19,25,23,35,ferret
1396,73,14,49,11,32,59,25,3665,46,2506,2493,20,27,23,26,ferret
